"ii","Dim2","rr","Val"
"omf","mil","ROW",4.15407668952529E-12
"omf","pcr","ROW",4.7784302740409E-11
"omf","ofd","ROW",6.17192386018447E-11
"omf","p_c","ROW",-5.73352051663731E-11
"omf","i_s","ROW",6.52829749463164E-9
"omf","fmp","ROW",5.81095213238014E-12
"omf","mvh","ROW",1.30463676148979E-12
"omf","ofi","ROW",-2.15286155032996E-9
"omf","c","USA",0.113792572376579
"omf","c","ROW",0.117427079946379
"omf","g","ROW",0.0028035735878889
"omf","i","USA",0.020243523408348
"omf","i","ROW",0.0711616590196122
"ely","isr","ROW",0.161717517237561
"ely","obs","ROW",0.133649889754743
"ely","ros","ROW",0.128907956502532
"ely","osg","ROW",0.098642800373232
"ely","dwe","ROW",0.0778250616770048
"ely","pdr","ROW",0.126387122562146
"ely","wht","ROW",0.0364980476544323
"ely","gro","ROW",0.0720162887919495
"ely","v_f","ROW",0.0844487192866226
"ely","osd","ROW",0.0892353782686383
"ely","c_b","ROW",0.0443161640966366
"ely","pfb","ROW",0.0682458940984818
"ely","ocr","ROW",0.0849599408801101
"ely","ctl","ROW",0.113833790007214
"ely","oap","ROW",0.147207678722436
"ely","rmk","ROW",0.110093928084714
"ely","wol","ROW",0.0186823653793432
"ely","frs","ROW",0.0594871914490454
"ely","fsh","ROW",0.166291442457182
"ely","coa","ROW",0.0876416195943787
"ely","oil","ROW",0.0837067065568965
"ely","gas","ROW",0.0928121367382524
"ely","omn","ROW",0.0650860240771487
"ely","cmt","ROW",0.132456970924704
"ely","omt","ROW",0.106245001152835
"ely","vol","ROW",0.144859303531484
"ely","mil","ROW",0.122669939015182
"ely","pcr","ROW",0.10585723345161
"ely","sgr","ROW",0.0875337078157009
"ely","ofd","ROW",0.15954555316123
"ely","b_t","ROW",0.188375187564245
"ely","tex","ROW",0.169349707312281
"ely","wap","ROW",0.142609602403022
"ely","lea","ROW",0.16374824885345
"ely","lum","ROW",0.156551732490425
"ely","ppp","ROW",0.15554381790198
"ely","p_c","ROW",0.160912694054792
"ely","crp","ROW",0.152026614578989
"ely","nmm","ROW",0.150001802281284
"ely","i_s","ROW",0.143229428765915
"ely","nfm","ROW",0.121370150639768
"ely","fmp","ROW",0.166924811577322
"ely","mvh","ROW",0.186394168519079
"ely","otn","ROW",0.140205865633185
"ely","ele","ROW",0.117703365991292
"ely","ome","ROW",0.180174422724871
"ely","omf","ROW",0.135440731951804
"ely","ely","ROW",0.03422357310713
"ely","wtr","ROW",0.091551855412963
"ely","cns","ROW",0.100081330037414
"ely","trd","ROW",0.107478446926394
"ely","otp","ROW",0.157726024611816
"ely","wtp","ROW",0.0905029789128559
"ely","atp","ROW",0.0935639027652985
"ely","cmn","ROW",0.143777568819199
"ely","ofi","ROW",0.144331351555795
"ely","c","ROW",0.387461385186971
"ely","g","ROW",-0.00583226525760646
"wtr","ros","ROW",-1.05410165629539E-9
"wtr","dwe","ROW",1.00777801746363E-7
"wtr","pdr","ROW",-0.0230772888349616
"wtr","wht","ROW",-0.00449981698089665
"wtr","gro","ROW",-0.00331230022600528
"wtr","v_f","ROW",-0.00193884571241391
"wtr","osd","ROW",-0.00268518903402561
"wtr","c_b","ROW",-0.00293932354140608
"wtr","pfb","ROW",-0.00265917695943021
"wtr","ocr","ROW",-0.0027830231104781
"wtr","ctl","ROW",-0.00137349950847239
"wtr","oap","ROW",-0.000853101815560877
"wtr","rmk","ROW",-0.00103809130342535
"wtr","wol","ROW",-0.00238325860708294
"wtr","coa","ROW",-2.21549448127738E-7
"wtr","cmt","ROW",-8.92022131588089E-9
"wtr","omt","ROW",-6.25498216895227E-10
"wtr","mil","ROW",7.72718199690607E-8
"wtr","ofd","ROW",4.04314933856229E-9
"wtr","tex","ROW",2.7322982696902E-8
"wtr","wap","ROW",-2.40216058777702E-8
"wtr","lum","ROW",6.0557467690024E-10
"wtr","crp","ROW",-1.08388882352796E-9
"wtr","nmm","ROW",1.19126012550786E-8
"wtr","wtr","ROW",-2.3991372991566E-9
"wtr","cns","ROW",4.37474488586015E-10
"wtr","trd","ROW",-1.60714399800806E-9
"wtr","wtp","ROW",9.1495103044525E-9
"wtr","c","ROW",0.0169516246227876
"wtr","g","ROW",0.0517748101085831
"wtr","i","ROW",0.000470049990716842
"cns","isr","ROW",-3.32901473803963E-10
"cns","obs","ROW",2.46447178592031E-9
"cns","ros","ROW",-4.88750314469552E-9
"cns","osg","ROW",6.65277636816119E-10
"cns","dwe","ROW",-7.43780786887221E-10
"cns","pdr","ROW",-0.00578273593311692
"cns","wht","USA",-0.0498464693763708
"cns","wht","ROW",-0.0132795571643205
"cns","gro","USA",-0.0461020126369173
"cns","gro","ROW",-0.00949664772545252
"cns","v_f","ROW",-0.0147840408886148
"cns","osd","ROW",-0.00949890312374557
"cns","c_b","ROW",-0.00322824306979587
"cns","pfb","USA",-0.0440627512651683
"cns","pfb","ROW",-0.00665615814910187
"cns","ocr","ROW",-0.000831839139176538
"cns","ctl","ROW",-0.0003792620659485
"cns","oap","ROW",-0.000324875066929681
"cns","rmk","ROW",-0.000864138081332316
"cns","wol","ROW",-0.000353489892086404
"cns","frs","ROW",-1.72010533162209E-9
"cns","coa","ROW",4.81652003807091E-7
"cns","oil","ROW",2.46402437073981E-5
"cns","gas","ROW",-2.30218690317614E-9
"cns","omn","ROW",1.71101059448276E-7
"cns","omt","ROW",-1.17608985973665E-9
"cns","pcr","ROW",-4.50361485036707E-7
"cns","sgr","ROW",-1.56487470724442E-9
"cns","ofd","ROW",-1.5717582683308E-8
"cns","lea","ROW",-1.43998679158787E-8
"cns","lum","ROW",-7.10273585489098E-9
"cns","ppp","ROW",7.51623499241352E-10
"cns","crp","ROW",-1.03338387437225E-9
"cns","fmp","ROW",-4.62403833693411E-10
"cns","otn","ROW",4.92990438653453E-8
"cns","ome","ROW",-1.99383454241643E-9
"cns","omf","ROW",-5.51616311395936E-8
"cns","ely","ROW",6.44047895166293E-10
"cns","wtr","ROW",-2.45116479951272E-8
"cns","cns","ROW",-4.03123051424438E-10
"cns","trd","ROW",4.18183643650597E-8
"cns","otp","ROW",-3.35384439037614E-9
"cns","wtp","ROW",-1.04512970407138E-8
"cns","atp","ROW",-1.54515599469036E-8
"cns","cmn","ROW",-4.51309305142941E-9
"cns","ofi","ROW",-7.08769233374949E-10
"cns","c","ROW",0.104566240127867
"cns","g","ROW",0.0039736610354685
"cns","i","ROW",0.0364411890517501
"trd","obs","ROW",-7.102168864146E-11
"trd","pdr","ROW",-0.0112160317827374
"trd","wht","USA",-0.0498464217433853
"trd","wht","ROW",-0.0101726553372461
"trd","gro","USA",-0.0461020130154417
"trd","gro","ROW",-0.0102792705254977
"trd","v_f","USA",-0.0452914319139881
"trd","v_f","ROW",-0.00410236766743884
"trd","osd","USA",-0.046626533559563
"trd","osd","ROW",-0.0119017918271039
"trd","c_b","ROW",-0.0114256500922559
"trd","pfb","USA",-0.0440627867016
"trd","pfb","ROW",-0.00937066411408123
"trd","ocr","USA",-0.0495049107444723
"trd","ocr","ROW",-0.00762507153374089
"trd","ctl","USA",-0.0358060340194192
"trd","ctl","ROW",-0.00581601313147968
"trd","oap","USA",-0.0322813734967097
"trd","oap","ROW",-0.0112122626531251
"trd","rmk","USA",-0.036313623229032
"trd","rmk","ROW",-0.00324947818747283
"trd","wol","ROW",-0.0124008494286661
"trd","coa","ROW",-1.00191360144321E-8
"trd","oil","ROW",3.07486037318179E-11
"trd","gas","ROW",-2.88979582140164E-8
"trd","omn","ROW",1.05139836396632E-7
"trd","sgr","ROW",-8.31142372166222E-10
"trd","lea","ROW",-7.621971553727E-10
"trd","lum","ROW",-2.26732168687107E-9
"trd","p_c","ROW",-2.94603796029039E-9
"trd","i_s","ROW",5.73796735739119E-10
"trd","nfm","ROW",3.00506360219642E-10
"trd","fmp","ROW",6.02576343375072E-9
"trd","omf","ROW",3.37462548876987E-9
"trd","wtp","ROW",1.89092996732758E-9
"trd","c","USA",0.000229770242466287
"trd","c","ROW",0.0208220832842192
"trd","g","ROW",0.0407781612125864
"trd","i","ROW",0.150981425940873
"otp","ros","ROW",2.41032750573606E-9
"otp","pdr","ROW",-0.0114250467772918
"otp","wht","USA",-0.0498465225263758
"otp","wht","ROW",-0.00587762038536201
"otp","gro","USA",-0.0461020722809491
"otp","gro","ROW",-0.00754356818410718
"otp","v_f","USA",-0.0452913532328375
"otp","v_f","ROW",-0.00489959631506789
"otp","osd","USA",-0.0466263058380338
"otp","osd","ROW",-0.00587025779801237
"otp","c_b","USA",-0.0444847963209467
"otp","c_b","ROW",-0.00742250983028558
"otp","pfb","USA",-0.0440627694107013
"otp","pfb","ROW",-0.00670537877622749
"otp","ocr","USA",-0.0495049289849649
"otp","ocr","ROW",-0.00946375494051515
"otp","ctl","USA",-0.0358060907978198
"otp","ctl","ROW",-0.00507510986766699
"otp","oap","USA",-0.0322814042751943
"otp","oap","ROW",-0.00487991811471926
"otp","rmk","USA",-0.0363136217312992
"otp","rmk","ROW",-0.00474548970169304
"otp","wol","ROW",-0.00583759069616281
"otp","frs","ROW",3.90372286239076E-11
"otp","coa","ROW",-1.04271099132964E-9
"otp","gas","ROW",2.34448958062807E-9
"otp","tex","ROW",3.02891315255974E-9
"otp","p_c","ROW",-5.72584056702111E-9
"otp","nfm","ROW",-4.28086343517636E-11
"otp","mvh","ROW",2.51003915901145E-11
"otp","trd","ROW",-5.75647655858634E-12
"otp","wtp","ROW",1.27391108305337E-12
"otp","c","ROW",0.0214116720159491
"otp","g","ROW",0.0171710106252948
"otp","i","ROW",0.020651854872189
"wtp","obs","ROW",3.6706677900317E-10
"wtp","osg","ROW",4.79259951594737E-8
"wtp","dwe","ROW",3.11693709304907E-10
"wtp","pdr","ROW",-0.00119804012381769
"wtp","wht","ROW",-0.000693985943107804
"wtp","gro","ROW",-0.00163365938607406
"wtp","v_f","ROW",-0.00387135956327503
"wtp","osd","ROW",-0.00430325990275657
"wtp","c_b","ROW",-0.00507698904476728
"wtp","pfb","ROW",-0.000383450862866236
"wtp","ocr","ROW",-0.00171348881307884
"wtp","ctl","ROW",-0.00148659152319995
"wtp","oap","ROW",-0.00119877401544172
"wtp","rmk","ROW",-0.000323741533653978
"wtp","wol","ROW",-0.00210742883323631
"wtp","frs","ROW",7.11886071573349E-8
"wtp","fsh","ROW",1.78449031792837E-6
"wtp","oil","ROW",4.94318411384994E-8
"wtp","omn","ROW",4.6616350009266E-8
"wtp","cmt","ROW",1.08543312187573E-10
"wtp","omt","ROW",2.68028393689122E-8
"wtp","vol","ROW",-7.50051804067561E-12
"wtp","mil","ROW",4.25133678376494E-12
"wtp","pcr","ROW",1.50041872638246E-7
"wtp","sgr","ROW",6.59712829532564E-7
"wtp","ofd","ROW",5.52422373922764E-8
"wtp","b_t","ROW",2.11802363451222E-9
"wtp","wap","ROW",8.00541229623256E-10
"wtp","lum","ROW",3.27032632602692E-10
"wtp","ppp","ROW",4.05121991816559E-9
"wtp","nmm","ROW",3.16007126133755E-10
"wtp","i_s","ROW",5.66661180494985E-12
"wtp","nfm","ROW",6.71489372005457E-11
"wtp","fmp","ROW",9.55835372591849E-12
"wtp","otn","ROW",9.96817560430397E-11
"wtp","ele","ROW",2.99375504169162E-11
"wtp","ome","ROW",4.98234716593531E-10
"wtp","omf","ROW",1.50983616754525E-10
"wtp","ely","ROW",2.52998626375113E-10
"wtp","cns","ROW",1.14649394499945E-10
"wtp","trd","ROW",3.61865835265491E-9
"wtp","otp","ROW",2.63835010185578E-11
"wtp","wtp","ROW",4.27119217209777E-9
"wtp","cmn","ROW",4.91979526065763E-9
"wtp","ofi","ROW",2.38791782129058E-11
"wtp","c","ROW",0.0575007719169912
"wtp","g","ROW",0.00618075140908065
"wtp","i","ROW",-0.0256074999530378
"atp","osg","ROW",-8.13031893357526E-10
"atp","pdr","ROW",-0.00787442309958508
"atp","wht","ROW",-0.00612252429690108
"atp","gro","ROW",-0.00372609377762682
"atp","v_f","ROW",-0.00454654393214096
"atp","osd","ROW",-0.00279328128487264
"atp","c_b","ROW",-0.00671761879396926
"atp","pfb","ROW",-0.00291008445855606
"atp","ocr","ROW",-0.00342544062183785
"atp","ctl","ROW",-0.00310409966209632
"atp","oap","ROW",-0.00255654517298766
"atp","rmk","ROW",-0.00351062260231126
"atp","wol","ROW",-0.0035446871378492
"atp","coa","ROW",3.9820492235368E-11
"atp","gas","ROW",1.30739437133591E-8
"atp","p_c","ROW",-3.03676925008491E-10
"atp","nfm","ROW",2.05087459189955E-10
"atp","c","ROW",0.0605072320615357
"atp","g","ROW",0.0545139767784872
"atp","i","ROW",0.0161969514430079
"cmn","pdr","ROW",-0.00762740888406754
"cmn","wht","USA",-0.0498465853468275
"cmn","wht","ROW",-0.00532734608408088
"cmn","gro","USA",-0.0461020087148042
"cmn","gro","ROW",-0.00572344168614778
"cmn","v_f","ROW",-0.00306292090103473
"cmn","osd","ROW",-0.010594780296818
"cmn","c_b","ROW",-0.00532777968640184
"cmn","pfb","USA",-0.0440627958855625
"cmn","pfb","ROW",-0.00353424480836313
"cmn","ocr","ROW",-0.00368151661666535
"cmn","ctl","USA",-0.035806020676331
"cmn","ctl","ROW",-0.00384483245442694
"cmn","oap","ROW",-0.00282773462294096
"cmn","rmk","USA",-0.0363136787096677
"cmn","rmk","ROW",-0.00593556601479026
"cmn","wol","ROW",-0.0055863484630544
"cmn","gas","ROW",-1.8812655236321E-9
"cmn","mvh","ROW",-2.2528455336566E-12
"cmn","otn","ROW",-3.61505149065336E-12
"cmn","c","ROW",0.15875624514153
"cmn","g","ROW",0.0399654357539291
"cmn","i","ROW",0.0253196133290321
"ofi","pdr","USA",-0.0530871497284969
"ofi","pdr","ROW",-0.0290807529275449
"ofi","wht","USA",-0.0498465611699875
"ofi","wht","ROW",-0.00568991663540219
"ofi","gro","USA",-0.0461019797588176
"ofi","gro","ROW",-0.0164864738947083
"ofi","v_f","USA",-0.0452913918557407
"ofi","v_f","ROW",-0.0056373376142248
"ofi","osd","USA",-0.0466263170539981
"ofi","osd","ROW",-0.00812655405654671
"ofi","c_b","USA",-0.0444847506973932
"ofi","c_b","ROW",-0.0210493663757743
"ofi","pfb","USA",-0.0440627831631891
"ofi","pfb","ROW",-0.00715212525094062
"ofi","ocr","USA",-0.0495050240007633
"ofi","ocr","ROW",-0.00559080241035517
"ofi","ctl","USA",-0.0358061865698496
"ofi","ctl","ROW",-0.00516497536542224
"ofi","oap","USA",-0.0322813760863232
"ofi","oap","ROW",-0.00250203874595537
"ofi","rmk","USA",-0.0363135692978563
"ofi","rmk","ROW",-0.00481853573939789
"ofi","wol","ROW",-0.00358527111293889
"ofi","fsh","ROW",9.90813419171974E-12
"ofi","coa","ROW",1.0623691488481E-8
"ofi","oil","ROW",-9.36155509538482E-8
"ofi","gas","ROW",5.23136248149124E-11
"ofi","omn","ROW",-2.41167192684429E-10
"ofi","p_c","ROW",9.97816678386298E-13
"ofi","fmp","ROW",-8.85461710221339E-12
"ofi","mvh","ROW",1.33451348262737E-11
"ofi","otn","ROW",-5.56015691598421E-12
"ofi","omf","ROW",-1.09228375427681E-9
"ofi","wtr","ROW",-2.92898544463614E-10
"ofi","trd","ROW",-1.13218614943244E-13
"ofi","otp","ROW",6.58464625122975E-12
"ofi","cmn","ROW",9.25939643174724E-11
"ofi","c","ROW",0.0828807097447809
"ofi","g","ROW",0.0157224765765916
"ofi","i","ROW",-0.00290453638877987
