"ii","Dim2","rr","Val"
"lum","i","USA",0.0173592190297578
"lum","i","ROW",0.0123403274009768
"ppp","obs","ROW",1.7611893040957E-12
"ppp","osg","ROW",3.59375563577352E-11
"ppp","pdr","ROW",-0.0130002131313531
"ppp","wht","USA",-0.0498465931144367
"ppp","wht","ROW",-0.0280224233632658
"ppp","gro","ROW",-0.0526267188882931
"ppp","v_f","USA",-0.0452913694896296
"ppp","v_f","ROW",-0.0152519204431237
"ppp","osd","ROW",-0.00766681152639006
"ppp","c_b","ROW",-0.0124801700545429
"ppp","pfb","ROW",-0.0128464569783353
"ppp","ocr","USA",-0.0495049129085736
"ppp","ocr","ROW",-0.0128770923382546
"ppp","ctl","ROW",-0.00571818936555737
"ppp","oap","USA",-0.0322813965084037
"ppp","oap","ROW",-0.00605576328506017
"ppp","rmk","ROW",-0.0027636517275688
"ppp","wol","ROW",-0.00586939314208942
"ppp","frs","ROW",3.85419755255706E-10
"ppp","coa","ROW",-1.99894755115732E-11
"ppp","oil","ROW",4.27283464903854E-7
"ppp","gas","ROW",-1.10793568325583E-8
"ppp","omn","ROW",6.4745239834164E-12
"ppp","omt","ROW",4.03143544927705E-10
"ppp","vol","ROW",-2.13405917581646E-12
"ppp","mil","ROW",1.32412278958557E-9
"ppp","sgr","ROW",-1.11354177265471E-9
"ppp","ofd","ROW",8.01377948326073E-12
"ppp","b_t","ROW",-4.33056659139843E-11
"ppp","tex","ROW",-1.04271771874693E-10
"ppp","p_c","ROW",6.03950693110635E-11
"ppp","crp","ROW",4.2244734496744E-9
"ppp","nmm","ROW",-2.58126545068782E-9
"ppp","nfm","ROW",-1.22021788236427E-11
"ppp","fmp","ROW",1.14296508316308E-12
"ppp","otn","ROW",-2.23241119214753E-11
"ppp","ome","ROW",-1.05849531888601E-10
"ppp","omf","ROW",-4.63581246093819E-13
"ppp","otp","ROW",2.92282876679848E-11
"ppp","atp","ROW",6.38037931120752E-11
"ppp","cmn","ROW",-5.02816652285007E-12
"ppp","ofi","ROW",2.16089196495371E-11
"ppp","c","USA",0.0469040712213664
"ppp","c","ROW",0.118654307298282
"ppp","g","ROW",0.0236895066948426
"ppp","i","ROW",0.00382525207634709
"p_c","isr","ROW",0.12120834774393
"p_c","obs","USA",0.166358064009946
"p_c","obs","ROW",0.226044876308063
"p_c","ros","USA",0.166363917283636
"p_c","ros","ROW",0.203060334379274
"p_c","osg","USA",0.166373495977663
"p_c","osg","ROW",0.233565057058898
"p_c","dwe","ROW",6.82926983152504E-5
"p_c","pdr","USA",0.166373201727808
"p_c","pdr","ROW",0.138995149563713
"p_c","wht","USA",0.166373324193178
"p_c","wht","ROW",0.245347643427725
"p_c","gro","USA",0.166373003453479
"p_c","gro","ROW",0.205005178136923
"p_c","v_f","USA",0.166373432514763
"p_c","v_f","ROW",0.224217534750226
"p_c","osd","USA",0.166373229775262
"p_c","osd","ROW",0.218154802276695
"p_c","c_b","USA",0.166372923595817
"p_c","c_b","ROW",0.171617521442945
"p_c","pfb","USA",0.166373270832885
"p_c","pfb","ROW",0.185479323000913
"p_c","ocr","USA",0.166373682853396
"p_c","ocr","ROW",0.267224934484212
"p_c","ctl","USA",0.166373160350607
"p_c","ctl","ROW",0.242314209949144
"p_c","oap","USA",0.166373228067678
"p_c","oap","ROW",0.205276502586717
"p_c","rmk","USA",0.166373503380074
"p_c","rmk","ROW",0.226230233555061
"p_c","wol","ROW",0.106199525302492
"p_c","frs","USA",0.166373362980559
"p_c","frs","ROW",0.158642614757973
"p_c","fsh","USA",0.166373372508937
"p_c","fsh","ROW",0.200315067663442
"p_c","coa","ROW",5.55087548165016E-9
"p_c","oil","ROW",-3.19449465217716E-6
"p_c","gas","ROW",-1.19957140792267E-6
"p_c","omn","USA",0.166353482961467
"p_c","omn","ROW",0.140409770846563
"p_c","cmt","USA",0.166372172186656
"p_c","cmt","ROW",0.114224551773279
"p_c","omt","USA",0.166373651936636
"p_c","omt","ROW",0.107705508865783
"p_c","vol","USA",0.166373532768646
"p_c","vol","ROW",0.0838567466247042
"p_c","mil","USA",0.166373012835753
"p_c","mil","ROW",0.234680302165755
"p_c","pcr","USA",0.166372695391693
"p_c","pcr","ROW",0.163064097372485
"p_c","sgr","USA",0.166373292440427
"p_c","sgr","ROW",0.148273505965862
"p_c","ofd","USA",0.16637330694516
"p_c","ofd","ROW",0.194695289785307
"p_c","b_t","USA",0.166373076193196
"p_c","b_t","ROW",0.251099394747015
"p_c","tex","USA",0.166373113583671
"p_c","tex","ROW",0.152366853644245
"p_c","wap","USA",0.166373858591481
"p_c","wap","ROW",0.137392690640826
"p_c","lea","USA",0.166373176358883
"p_c","lea","ROW",0.121765847389871
"p_c","lum","USA",0.166373243148437
"p_c","lum","ROW",0.15424560777437
"p_c","ppp","USA",0.166373016259992
"p_c","ppp","ROW",0.184228399639058
"p_c","p_c","ROW",2.00393817153173E-8
"p_c","crp","USA",0.166373663498896
"p_c","crp","ROW",0.174091856404852
"p_c","nmm","USA",0.16637278850298
"p_c","nmm","ROW",0.192875800636578
"p_c","i_s","USA",0.166373191618748
"p_c","i_s","ROW",0.166796329929629
"p_c","nfm","USA",0.166373175243968
"p_c","nfm","ROW",0.145677238371608
"p_c","fmp","USA",0.166373349927237
"p_c","fmp","ROW",0.172211705837486
"p_c","mvh","USA",0.166370531829888
"p_c","mvh","ROW",0.106407674258383
"p_c","otn","USA",0.166373077566388
"p_c","otn","ROW",0.123218606557521
"p_c","ele","ROW",0.116210209336969
"p_c","ome","USA",0.166374079389044
"p_c","ome","ROW",0.160843617600788
"p_c","omf","USA",0.166373510798411
"p_c","omf","ROW",0.13550308267103
"p_c","ely","USA",0.035294421984484
"p_c","ely","ROW",0.0989531008024009
"p_c","wtr","USA",0.166347888582028
"p_c","wtr","ROW",0.128116592966741
"p_c","cns","USA",0.166373044440907
"p_c","cns","ROW",0.182653829904848
"p_c","trd","USA",0.166352110567081
"p_c","trd","ROW",0.20550444687661
"p_c","otp","USA",0.166371260745512
"p_c","otp","ROW",0.238882387770148
"p_c","wtp","USA",0.166373124944331
"p_c","wtp","ROW",0.244626137718004
"p_c","atp","USA",0.166373311457669
"p_c","atp","ROW",0.239372448248413
"p_c","cmn","ROW",0.203040173524689
"p_c","ofi","ROW",0.161623326785105
"p_c","c","USA",0.192824644900484
"p_c","c","ROW",0.54199249408043
"p_c","g","ROW",0.0583238256433609
"crp","ros","ROW",7.89995513748507E-12
"crp","pdr","USA",-0.0530870942386537
"crp","pdr","ROW",-0.0153732294268031
"crp","wht","USA",-0.0498464967551372
"crp","wht","ROW",-0.0121239045695507
"crp","gro","USA",-0.046102108905747
"crp","gro","ROW",-0.0197261841813954
"crp","v_f","USA",-0.0452913537897255
"crp","v_f","ROW",-0.00762203993713056
"crp","osd","USA",-0.0466263731560661
"crp","osd","ROW",-0.0204931481248649
"crp","c_b","USA",-0.0444846732192273
"crp","c_b","ROW",-0.0398383496491051
"crp","pfb","USA",-0.0440628390042141
"crp","pfb","ROW",-0.0128984395306961
"crp","ocr","USA",-0.0495050006013963
"crp","ocr","ROW",-0.0153444354497816
"crp","ctl","USA",-0.0358061013544045
"crp","ctl","ROW",-0.0146477285786095
"crp","oap","USA",-0.0322813373872459
"crp","oap","ROW",-0.0124835386279707
"crp","rmk","USA",-0.0363136217780295
"crp","rmk","ROW",-0.0104025983797483
"crp","wol","ROW",-0.00687260925263903
"crp","coa","ROW",-1.02272615402829E-9
"crp","oil","ROW",6.16009641372038E-8
"crp","gas","ROW",-3.30185699633059E-9
"crp","omn","ROW",1.39510860474931E-9
"crp","omt","ROW",3.83330416149411E-10
"crp","mil","ROW",1.31316857370377E-11
"crp","pcr","ROW",-2.01249907306392E-13
"crp","sgr","ROW",-1.25769820888541E-11
"crp","ofd","ROW",-1.54692378615092E-12
"crp","lea","ROW",-3.2300142734796E-13
"crp","lum","ROW",-2.2699637419949E-12
"crp","ppp","ROW",-1.51917498067476E-12
"crp","p_c","ROW",4.0283501035559E-10
"crp","crp","ROW",1.9238260420648E-13
"crp","i_s","ROW",2.86086415168821E-12
"crp","nfm","ROW",-4.31923299165616E-10
"crp","fmp","ROW",3.34500670407455E-11
"crp","omf","ROW",1.86069817241098E-13
"crp","trd","ROW",-1.18042410406567E-9
"crp","wtp","ROW",4.1561588070345E-12
"crp","atp","ROW",4.54045136573471E-10
"crp","c","USA",0.0612756106474002
"crp","c","ROW",0.129007001274112
"crp","g","ROW",0.0113683399508879
"crp","i","ROW",0.0237895288318906
"nmm","isr","ROW",-2.13275918230725E-10
"nmm","pdr","USA",-0.0530871396003032
"nmm","pdr","ROW",-0.0141054217100159
"nmm","wht","USA",-0.0498464796242771
"nmm","wht","ROW",-0.00558784412530531
"nmm","gro","USA",-0.0461021435991609
"nmm","gro","ROW",-0.00653071704892507
"nmm","v_f","USA",-0.0452914203595194
"nmm","v_f","ROW",-0.00379677961973125
"nmm","osd","USA",-0.0466263439396971
"nmm","osd","ROW",-0.00942964758194545
"nmm","c_b","USA",-0.0444847250014634
"nmm","c_b","ROW",-0.0200667918641147
"nmm","pfb","USA",-0.0440629099423999
"nmm","pfb","ROW",-0.0074542394135198
"nmm","ocr","USA",-0.0495047762686424
"nmm","ocr","ROW",-0.00355821871656085
"nmm","ctl","ROW",-0.00361523534994245
"nmm","oap","ROW",-0.00220792591311493
"nmm","rmk","USA",-0.036313531928822
"nmm","rmk","ROW",-0.00511094956317041
"nmm","wol","ROW",-0.00937447913288076
"nmm","coa","ROW",4.0083872099966E-12
"nmm","gas","ROW",-1.01305323921649E-8
"nmm","p_c","ROW",9.56894409320313E-11
"nmm","crp","ROW",2.23320328674513E-10
"nmm","nmm","ROW",5.09926214139849E-10
"nmm","nfm","ROW",-1.24021004318741E-9
"nmm","fmp","ROW",1.55952218751007E-10
"nmm","otn","ROW",-8.52782592101954E-11
"nmm","ele","ROW",3.57032034852869E-11
"nmm","omf","ROW",-7.3687968526812E-10
"nmm","trd","ROW",-1.07223990008464E-8
"nmm","c","USA",0.1010688482183
"nmm","c","ROW",0.141271152975088
"nmm","g","ROW",0.00914313584005671
"nmm","i","ROW",0.0410647186869434
"i_s","pdr","ROW",-0.00044434284277575
"i_s","wht","USA",-0.0498465899048832
"i_s","wht","ROW",-0.0183678974092756
"i_s","gro","ROW",-0.0247723320985147
"i_s","v_f","USA",-0.0452914222371306
"i_s","v_f","ROW",-0.00587258778124618
"i_s","osd","USA",-0.0466263631790905
"i_s","osd","ROW",-0.00356373438518472
"i_s","c_b","ROW",-0.0034584913568852
"i_s","pfb","USA",-0.0440627576938035
"i_s","pfb","ROW",-0.00515663975342944
"i_s","ocr","USA",-0.0495049481963027
"i_s","ocr","ROW",-0.0125735489546351
"i_s","ctl","ROW",-0.00316484257114405
"i_s","oap","ROW",-0.000374504001422683
"i_s","rmk","ROW",-0.00477416634931632
"i_s","wol","ROW",-0.000229666115131076
"i_s","coa","ROW",-1.73423838794365E-12
"i_s","oil","ROW",1.18394860565533E-7
"i_s","gas","ROW",1.47801189885633E-8
"i_s","omn","ROW",1.20229618965196E-11
"i_s","vol","ROW",4.64295094236375E-10
"i_s","ofd","ROW",8.01393187033747E-12
"i_s","lea","ROW",-8.03424264603183E-10
"i_s","lum","ROW",-1.57436626139408E-10
"i_s","ppp","ROW",-6.74624569300018E-11
"i_s","p_c","ROW",6.5256244567613E-10
"i_s","crp","ROW",-1.21645929312076E-10
"i_s","nmm","ROW",-8.06527967305467E-11
"i_s","i_s","ROW",4.58149916120748E-10
"i_s","nfm","ROW",-2.36578228812506E-10
"i_s","fmp","ROW",8.6218062681792E-10
"i_s","ele","ROW",-8.72483219742312E-12
"i_s","c","USA",0.085049476165401
"i_s","c","ROW",0.0150523657566546
"i_s","g","ROW",-0.000115916522137319
"i_s","i","ROW",0.103552007541702
"nfm","isr","ROW",1.70108622216496E-11
"nfm","pdr","ROW",-0.00137837968534612
"nfm","wht","ROW",-0.0131181382112177
"nfm","gro","ROW",-0.0079888239567626
"nfm","v_f","ROW",-0.00584690583560295
"nfm","osd","ROW",-0.011492394335003
"nfm","c_b","ROW",-0.00727246744636005
"nfm","pfb","ROW",-0.00242068778462833
"nfm","ocr","ROW",-0.00196852652675108
"nfm","ctl","ROW",-1.7688492679848E-5
"nfm","oap","ROW",-0.000611007907489652
"nfm","rmk","ROW",-0.000233235377852468
"nfm","wol","ROW",-5.62762568180864E-6
"nfm","frs","ROW",8.27165773043732E-10
"nfm","coa","ROW",-7.68639311073513E-12
"nfm","oil","ROW",6.72363870430951E-8
"nfm","gas","ROW",2.48144528853873E-9
"nfm","p_c","ROW",3.08717661277588E-10
"nfm","crp","ROW",-7.90165720915073E-11
"nfm","nmm","ROW",1.09924448386857E-10
"nfm","otn","ROW",-3.8034960005897E-12
"nfm","ele","ROW",9.11934389066043E-12
"nfm","otp","ROW",-1.67081044973135E-12
"nfm","c","USA",0.097095915321465
"nfm","c","ROW",0.0692395658833681
"nfm","g","ROW",-0.075173330680542
"nfm","i","ROW",0.0465927620314304
"fmp","isr","ROW",-9.56749258218533E-12
"fmp","pdr","USA",-0.0530871220706706
"fmp","pdr","ROW",-0.00976078671277312
"fmp","wht","USA",-0.0498464941723793
"fmp","wht","ROW",-0.0107589612603041
"fmp","gro","USA",-0.0461020351969653
"fmp","gro","ROW",-0.0103716722985325
"fmp","v_f","USA",-0.0452915384046046
"fmp","v_f","ROW",-0.00383261976882577
"fmp","osd","USA",-0.0466262670638752
"fmp","osd","ROW",-0.0185719654598067
"fmp","c_b","USA",-0.0444847251252967
"fmp","c_b","ROW",-0.0364089493924303
"fmp","pfb","USA",-0.0440628015623804
"fmp","pfb","ROW",-0.0126368414000903
"fmp","ocr","USA",-0.049504978972846
"fmp","ocr","ROW",-0.00437685089261852
"fmp","ctl","USA",-0.0358060856474245
"fmp","ctl","ROW",-0.00835528287588854
"fmp","oap","USA",-0.0322814645557975
"fmp","oap","ROW",-0.00706732228350892
"fmp","rmk","USA",-0.0363136072390405
"fmp","rmk","ROW",-0.00897881419558507
"fmp","wol","ROW",-0.00734297954734109
"fmp","coa","ROW",-1.32149588449561E-11
"fmp","oil","ROW",1.28598864055765E-7
"fmp","gas","ROW",-1.89004791573074E-8
"fmp","omn","ROW",-1.46769214138832E-12
"fmp","p_c","ROW",2.54339669539248E-10
"fmp","nmm","ROW",-1.98243455398746E-10
"fmp","wtp","ROW",5.66595906559804E-12
"fmp","atp","ROW",2.44756956261876E-11
"fmp","c","USA",0.107661244270938
"fmp","c","ROW",0.16291045589074
"fmp","g","ROW",0.0280276311626102
"fmp","i","USA",0.0066284793589062
"fmp","i","ROW",0.0331808630962611
"mvh","isr","ROW",-6.08326460193409E-11
"mvh","obs","ROW",-2.87823101739155E-11
"mvh","ros","ROW",1.05392936409247E-11
"mvh","osg","ROW",-7.64556985615925E-12
"mvh","pdr","USA",-0.0530871645659264
"mvh","pdr","ROW",-0.00787653032643033
"mvh","wht","USA",-0.0498465006817975
"mvh","wht","ROW",-0.0221743665707136
"mvh","gro","USA",-0.0461020435798268
"mvh","gro","ROW",-0.0198419299741455
"mvh","v_f","USA",-0.0452914360443887
"mvh","v_f","ROW",-0.0135608860977633
"mvh","osd","USA",-0.0466263777864526
"mvh","osd","ROW",-0.0145009792177266
"mvh","c_b","USA",-0.0444846169242971
"mvh","c_b","ROW",-0.0358268483176105
"mvh","pfb","USA",-0.0440627976971186
"mvh","pfb","ROW",-0.0143740671459071
"mvh","ocr","USA",-0.0495049078410055
"mvh","ocr","ROW",-0.00588410222313981
"mvh","ctl","USA",-0.0358060644786754
"mvh","ctl","ROW",-0.0077180639655528
"mvh","oap","ROW",-0.00379854688376658
"mvh","rmk","ROW",-0.0126691103977501
"mvh","wol","ROW",-0.00843879317903476
"mvh","frs","ROW",-1.73751659485217E-9
"mvh","coa","ROW",-4.10572082125381E-9
"mvh","oil","ROW",-7.18906359249482E-9
"mvh","gas","ROW",1.57066040104545E-8
"mvh","omn","ROW",1.76486223335562E-10
"mvh","cmt","ROW",1.80108029765605E-10
"mvh","omt","ROW",-7.43886025755373E-11
"mvh","vol","ROW",1.66692490713764E-10
"mvh","mil","ROW",-1.87321935125937E-11
"mvh","sgr","ROW",-3.43653824735665E-11
"mvh","ofd","ROW",3.3967455782353E-11
"mvh","b_t","ROW",6.47945558991818E-11
"mvh","tex","ROW",-7.2503146113938E-10
"mvh","wap","ROW",-2.25838066441319E-11
"mvh","lea","ROW",2.09929157062728E-11
"mvh","ppp","ROW",8.71872812274292E-10
"mvh","p_c","ROW",-1.07512745757707E-9
"mvh","crp","ROW",-7.15636354168195E-12
"mvh","nmm","ROW",7.96590047144743E-11
"mvh","nfm","ROW",-9.02882919632163E-10
"mvh","mvh","ROW",-1.04804415882311E-12
"mvh","otn","ROW",3.72288447543912E-11
"mvh","ele","ROW",-2.66574042221114E-9
"mvh","ome","ROW",-2.0225779005698E-9
"mvh","ely","ROW",-1.29243754280908E-11
"mvh","cns","ROW",-6.44412573895166E-11
"mvh","trd","ROW",1.37013199856104E-12
"mvh","otp","ROW",-7.79804566520326E-12
"mvh","wtp","ROW",4.76126067191215E-10
"mvh","cmn","ROW",-1.51599240275407E-11
"mvh","ofi","ROW",-2.09253353263924E-10
"mvh","c","USA",0.0403911128378991
"mvh","c","ROW",0.13602266841541
"mvh","g","ROW",0.0119450067606409
"mvh","i","USA",0.0377161169272926
"mvh","i","ROW",0.0622839954461159
"otn","isr","ROW",8.90017836304261E-10
"otn","ros","ROW",-2.24717035353772E-13
"otn","osg","ROW",5.55019403375857E-11
"otn","dwe","ROW",-1.59655946599458E-9
"otn","pdr","ROW",-0.0133040970328746
"otn","wht","ROW",-0.0125494861517034
"otn","gro","ROW",-0.0162301932081545
"otn","v_f","ROW",-0.00504917346433868
"otn","osd","ROW",-0.00679102550447841
"otn","c_b","ROW",-0.00585271039936989
"otn","pfb","ROW",-0.0101046370706117
"otn","ocr","ROW",-0.00242800560970895
"otn","ctl","ROW",-0.00996385961126792
"otn","oap","ROW",-0.0129677169018456
"otn","rmk","ROW",-0.00949438779454574
"otn","wol","ROW",-0.0110970266709613
"otn","frs","ROW",-2.59703153695427E-11
"otn","coa","ROW",-4.14961151612142E-11
"otn","gas","ROW",2.24476079415522E-11
"otn","omn","ROW",-3.12241501371819E-12
"otn","cmt","ROW",-1.28605277538467E-11
"otn","sgr","ROW",7.09895640584118E-11
"otn","ppp","ROW",-1.47456386476126E-12
"otn","p_c","ROW",8.40112744848992E-11
"otn","nfm","ROW",2.34148047805769E-9
"otn","otn","ROW",1.79294336096905E-14
"otn","ele","ROW",-4.54765013343905E-13
"otn","ome","ROW",9.94706731167547E-12
"otn","ely","ROW",-1.77622173995771E-9
"otn","wtr","ROW",-1.1960044540057E-10
"otn","trd","ROW",-8.09555733047309E-8
"otn","wtp","ROW",-2.53338217778977E-12
"otn","atp","ROW",-1.67653309925893E-11
"otn","cmn","ROW",-3.53330130958115E-12
"otn","ofi","ROW",1.37113829139806E-10
"otn","c","USA",0.0594556577721044
"otn","c","ROW",0.117108665000359
"otn","g","ROW",0.0170522004889777
"otn","i","USA",0.00203780988034996
"otn","i","ROW",0.0343016776683552
"ele","obs","ROW",2.54899259568976E-13
"ele","ros","ROW",-5.49637274145281E-12
"ele","osg","ROW",1.20261223270167E-12
"ele","pdr","ROW",-0.00205597974445827
"ele","wht","ROW",-0.0161869991711023
"ele","gro","ROW",-0.00686273821874594
"ele","v_f","ROW",-0.0115819915709553
"ele","osd","ROW",-0.00560750495082483
"ele","c_b","ROW",-0.002601287942254
"ele","pfb","ROW",-0.00617177740016573
"ele","ocr","ROW",-0.00297916780224594
"ele","ctl","ROW",-0.00163302120044569
"ele","oap","ROW",-0.00139345898820983
"ele","rmk","ROW",-0.00247827573196334
"ele","wol","ROW",-0.000528337308630358
"ele","frs","ROW",-7.67550743689485E-11
"ele","coa","ROW",-8.94893461484778E-15
"ele","oil","ROW",-3.57292884586757E-12
"ele","gas","ROW",4.74962996605272E-10
"ele","omn","ROW",6.70571446833132E-12
"ele","cmt","ROW",-4.64453149662248E-9
"ele","omt","ROW",-4.89441478003688E-10
"ele","vol","ROW",-3.25336613711381E-10
"ele","mil","ROW",9.06799024479041E-11
"ele","pcr","ROW",8.72528880820219E-11
"ele","sgr","ROW",5.86229265982124E-10
"ele","ofd","ROW",-2.42539556900111E-10
"ele","b_t","ROW",-5.74650071937799E-10
"ele","tex","ROW",-3.35890771576126E-11
"ele","lea","ROW",8.21692127195132E-12
"ele","ppp","ROW",-3.52557758248004E-12
"ele","p_c","ROW",-8.78681165929069E-12
"ele","crp","ROW",-8.68592649299634E-11
"ele","nfm","ROW",2.41124295675501E-9
"ele","fmp","ROW",-1.94780747097876E-12
"ele","mvh","ROW",-1.33281988850812E-12
"ele","otn","ROW",5.99634296144911E-13
"ele","ele","ROW",-1.02497166853438E-13
"ele","ome","ROW",9.01275163871723E-12
"ele","ely","ROW",-4.72123201930061E-12
"ele","wtr","ROW",9.3575659271585E-11
"ele","cns","ROW",-1.17973307958811E-10
"ele","trd","ROW",4.52108988110643E-11
"ele","atp","ROW",1.9377538570726E-11
"ele","cmn","ROW",-1.21918025359674E-10
"ele","ofi","ROW",-1.24861413298554E-10
"ele","c","USA",0.0755736419677016
"ele","c","ROW",0.119934926717272
"ele","g","ROW",0.0175955408251071
"ele","i","USA",0.0100085474242302
"ele","i","ROW",0.0360382669126335
"ome","isr","ROW",-9.18333068271065E-10
"ome","obs","ROW",-1.48407837227018E-12
"ome","ros","ROW",-3.90244125514101E-10
"ome","osg","ROW",5.50528724813234E-10
"ome","dwe","ROW",-1.37786123036408E-11
"ome","pdr","USA",-0.0530871485466015
"ome","pdr","ROW",-0.0131992834637979
"ome","wht","USA",-0.0498465099448389
"ome","wht","ROW",-0.0120708811900781
"ome","gro","USA",-0.0461020013819783
"ome","gro","ROW",-0.0112128467341757
"ome","v_f","USA",-0.0452914044013482
"ome","v_f","ROW",-0.0104188424052248
"ome","osd","USA",-0.0466263553675121
"ome","osd","ROW",-0.00673795174233868
"ome","c_b","USA",-0.0444847287689151
"ome","c_b","ROW",-0.0197337340608736
"ome","pfb","USA",-0.0440628241074681
"ome","pfb","ROW",-0.0129429782772309
"ome","ocr","USA",-0.0495049777386102
"ome","ocr","ROW",-0.00482363240605904
"ome","ctl","USA",-0.0358060527976717
"ome","ctl","ROW",-0.00906706066245193
"ome","oap","USA",-0.0322814701186679
"ome","oap","ROW",-0.00400570422219882
"ome","rmk","USA",-0.0363135215776839
"ome","rmk","ROW",-0.0107891107289579
"ome","wol","ROW",-0.00781890615573603
"ome","frs","ROW",3.10978660630312E-10
"ome","coa","ROW",-9.54178498263356E-11
"ome","gas","ROW",1.98674831841221E-9
"ome","cmt","ROW",-3.4950919129569E-9
"ome","omt","ROW",1.18435815106418E-9
"ome","vol","ROW",7.78300850030192E-12
"ome","mil","ROW",6.53584324545951E-11
"ome","sgr","ROW",1.34812439564443E-9
"ome","ofd","ROW",2.34118139326228E-10
"ome","b_t","ROW",-2.68349559443678E-12
"ome","tex","ROW",-4.13211451203347E-11
"ome","wap","ROW",-3.56132131534458E-12
"ome","lea","ROW",3.87357054888941E-11
"ome","lum","ROW",5.60191306211719E-11
"ome","ppp","ROW",-1.51424459630716E-12
"ome","p_c","ROW",3.27877517342664E-10
"ome","crp","ROW",-8.55201340030156E-12
"ome","nmm","ROW",8.49453572245159E-11
"ome","nfm","ROW",1.37295082123205E-10
"ome","fmp","ROW",-5.21572927723521E-12
"ome","mvh","ROW",1.49653819575057E-13
"ome","ele","ROW",-6.77261086639101E-14
"ome","omf","ROW",-3.10411104084659E-11
"ome","wtr","ROW",-1.31363620834949E-10
"ome","cns","ROW",1.47800131645611E-11
"ome","trd","ROW",-2.95592010283265E-11
"ome","wtp","ROW",-3.07345236838151E-11
"ome","atp","ROW",-9.16465820306511E-12
"ome","cmn","ROW",4.29817273799191E-11
"ome","c","USA",0.117726292893757
"ome","c","ROW",0.171018624596267
"ome","g","ROW",0.0127617093970962
"ome","i","USA",0.00978704930444052
"ome","i","ROW",0.0411780999613629
"omf","dwe","ROW",1.10409886400205E-9
"omf","pdr","ROW",-0.0127786542288925
"omf","wht","USA",-0.049846530644195
"omf","wht","ROW",-0.0128816211703905
"omf","gro","USA",-0.0461021084246021
"omf","gro","ROW",-0.00921022823235827
"omf","v_f","USA",-0.0452914305821404
"omf","v_f","ROW",-0.00532254818368533
"omf","osd","USA",-0.0466264068887724
"omf","osd","ROW",-0.0101152598711107
"omf","c_b","USA",-0.0444847311298716
"omf","c_b","ROW",-0.0184468227532261
"omf","pfb","USA",-0.0440627079700557
"omf","pfb","ROW",-0.0114294912727668
"omf","ocr","USA",-0.0495048678998903
"omf","ocr","ROW",-0.0108910641300853
"omf","ctl","USA",-0.0358059677550422
"omf","ctl","ROW",-0.00812660647581816
"omf","oap","USA",-0.0322813638536049
"omf","oap","ROW",-0.00859148141793433
"omf","rmk","USA",-0.0363135437254742
"omf","rmk","ROW",-0.00536212851440838
"omf","wol","ROW",-0.00953251965674087
"omf","coa","ROW",-1.28215501238543E-9
"omf","oil","ROW",2.07330001074123E-7
"omf","gas","ROW",-1.24481935885745E-9
"omf","omn","ROW",3.89321345637482E-11
"omf","mil","ROW",-7.85616128396915E-12
"omf","sgr","ROW",-1.46700179237345E-11
"omf","ofd","ROW",1.77386835472351E-11
"omf","p_c","ROW",2.71625583400723E-11
"omf","crp","ROW",2.52153617771901E-10
"omf","fmp","ROW",2.51338877298005E-13
"omf","wtp","ROW",1.7319787553216E-11
"omf","ofi","ROW",-5.84365111718313E-12
"omf","c","USA",0.120453240510032
"omf","c","ROW",0.129711841964249
"omf","g","ROW",0.014575765519422
"omf","i","USA",0.0189801270504097
"omf","i","ROW",0.0568339496389103
"ely","isr","USA",0.0318741948534407
"ely","isr","ROW",0.0555887543651376
"ely","obs","USA",0.0318744792516563
"ely","obs","ROW",0.0797030855702548
"ely","ros","USA",0.0318745014103998
"ely","ros","ROW",0.0862578178031909
"ely","osg","USA",0.0318749793826951
"ely","osg","ROW",0.0856199352266816
"ely","dwe","ROW",0.00225497594269276
"ely","pdr","USA",0.0318741562811358
"ely","pdr","ROW",-0.0311839127660049
"ely","wht","USA",0.0318744921663037
"ely","wht","ROW",-0.0688594214987478
"ely","gro","USA",0.0318747049139567
"ely","gro","ROW",0.0214091789293566
"ely","v_f","USA",0.0318743552941967
"ely","v_f","ROW",0.0258689161051591
"ely","osd","USA",0.0318746767554317
"ely","osd","ROW",-0.0138223914899834
"ely","c_b","USA",0.0318743809134641
"ely","c_b","ROW",-0.0399643093616383
"ely","pfb","USA",0.031874675227805
"ely","pfb","ROW",-0.0168070690018123
"ely","ocr","USA",0.0318745981346216
"ely","ocr","ROW",-0.01699577888257
"ely","ctl","USA",0.0318746051242109
"ely","ctl","ROW",0.0814116881682982
"ely","oap","USA",0.0318745346904312
"ely","oap","ROW",0.0874109164041282
"ely","rmk","USA",0.031874491798707
"ely","rmk","ROW",0.0879294303591741
"ely","wol","ROW",0.0438171423810962
"ely","frs","USA",0.0318742938138723
"ely","frs","ROW",0.073802871991229
"ely","fsh","ROW",0.054561399555493
"ely","coa","USA",0.0318740414300398
"ely","coa","ROW",0.0499610253007547
"ely","oil","USA",0.0318746187491965
"ely","oil","ROW",0.0765880266211366
"ely","gas","USA",0.0318742685556104
"ely","gas","ROW",0.0810442762652667
"ely","omn","USA",0.0318747395476795
"ely","omn","ROW",0.0398685267740247
"ely","cmt","USA",0.0318747271415314
"ely","cmt","ROW",0.0794968517417154
"ely","omt","USA",0.0318741659680644
"ely","omt","ROW",0.0795052613393948
"ely","vol","USA",0.0318742997525432
"ely","vol","ROW",0.0626995091164518
